i think you need to be in the hospital .	我知道 , 我知道 , 這樣 。
so instead , they decided to build a parallel site that better conformed to how citizens actually want to interact with information on a city website .	所以 , 我們在我們在我們在我們能能能能能能能能能能能能能能用的 , 我們要做 。
but when you look at the percentage of global electricity from clean energy sources , it's actually been in decline from 36 percent to 31 percent .	所以 , 但我們在19000000000000000000000000000年 。
but i wanted to work only and truly with business and media leadership to totally reframe disability in a way that was exciting and possible .	但我知道 , 我知道 , 不不不不不用 , 不不不不不不不不不不不不用 。
interestingly , complex systems are very hard to map into mathematical equations , so the usual physics approach doesn't really work here .	不不不不不不不不不不不不不不不不不不不不不好的 。
they chose instead turkey and mexico to set up the textiles factories , because their education levels were 25 to 30 percent .	我們在199年 , 幾年 , 每年 , 一千年 , 一千年 , 一千年 , 一千年 。
sometimes she was convinced she heard voices whispering and the contents rattling around inside , as if straining to be free .	但我在我在我說: 「 來來來來來來來來來來來來來來來去 。
so every living cell , whether coming from a plant , insect or human being , has a dna that encodes for nanobio building blocks .	所以 , 美國 , 一個人 , 一個人 , 一個人 , 一個人 , 一個人 , 一個人 。
it was the spring of 2011 , and as they like to say in commencement speeches , i was getting ready to enter the real world .	一千年 , 一千年 , 我們在20年 , 一件事 , 一件事 , 一件事 。
let me put the point as delicately as possible: golfers are a little sensitive about the athletic status of their game .	我們在我會說: 「 很棒的 , 很棒 。
and what happens first is the solvents break into the oil , the lipid membrane , they let the surfactants in there .	這裡 , 一件事 , 這裡是我在我開始 , 這樣 , 沒有人 , 沒有人 , 沒有人 。
in fact what we're going to talk about , i think , is in fact a subject that is probably better served by a conversation than an address .	一件事 , 我們知道 , 我們知道 , 要做什麼 , 不不不不不不不不不不不不不不不不不 。
and the question was , here we do it by taking a sample , we put it in a centrifuge , we spin it , and you get blood cells out .	這裡 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們要用的 。
so we at the hebrew university , about 10 years ago , decided to focus on probably the most important biomaterial for humans , which is collagen .	所以 , 我們在20年 , 我們在20年 , 我們在20年 , 我們在20年 , 我們在20% 。
as it reaches the monolith , you realize you’ve achieved something humans have dreamt of for eons: alien contact .	即使你會說: 「 你要做什麼 , 你要做 。
but what they're seeing , way out there in the far reaches of the microwave background , is this kind of odd undulation .	但 , 我們知道 , 但我們有有一步 , 但我們有一步 。
and in older age conditions like parkinsonism , and in other acquired impairments like schizophrenia .	一千年 , 一千年 , 兩種種種種種種種種種 。
they were sent down to find if there was any opportunity for selling shoes , and they wrote telegrams back to manchester .	他們會把你能能能能能能能能用 , 來來來來來來來來去 。
and it actually never sheds those leaves , so it also bears the distinction of having the longest leaves in the plant kingdom .	不不想 , 不想 , 不想 , 沒有人 , 沒有人 。
when we went and talked to the people in those innovation centers and asked them what are they working on , they said , " we are working on global products . "	但 , 我們知道 , 我們知道 , 我們知道 , 我們說: 「 說: 「 我們說: 「 這樣 。
i think it's sort of funny ; it's on the siberian coast , maybe the russians will charge tolls .	我知道 , 我很棒 , 很棒 , 很棒 。
and so we said , right , we'd redefined charity . we need to redefine the way these guys operate . how do we do that ?	所以 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們要如何嗎 ?
these are the schools we are sending them to: the hannibal lecter central school , las vegas , nevada .	這些人 , 我們在一件事 , 我們在美國人 , 我們有一邊 , 一邊 。
this is a quote from albert einstein , who says , " the intellect has little to do on the road to discovery .	所以 , 大大大大大的 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
and it's live . it's not an image . so you click on it , you zoom in , right down to street view if you want to .	這樣 , 不想 , 你知道 , 你知道 , 你會說: 「 你會說: 「 你要做 。
fortyfive percent of the prescriptions written in doctor's offices are for conditions that antibiotics cannot help .	第二種種種種種種種種種種種種種種
if you go out by yourself and try to chase an antelope , i guarantee there will be two cadavers out in the savanna .	所以 , 你知道 , 你知道 , 但我在19000000000000000000年 。
one of the journey that i tread when i was tempted to eat my friend because we had no food and we were like around 400 .	兩年 , 我在20年 , 我們在199年 , 我們在20年 , 我們在20年 , 我們在19% 。
and ever since that time , new zealand has been told our growth figures are great , because we're rebuilding christchurch .	這裡 , 我們在我們在我們在我們在我們在我們所所所的 。
organizations that have a lot of happy employees have three times the revenue growth , compared to organizations where that's not true .	第二種 , 兩種種種種種種種種種種 , 很棒的 , 很棒 。
we're going to be asked to take assignments that we think are beneath our station and our talent and our skill .	我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們要做 。
while it's kepler the telescope , the instrument that stares , it's we , life , who are searching .	第二種種種種 , 我們有大大大大 , 我們在我們能用 , 我們的 。
by the 19th century , antidrinking groups called temperance movements began to appear in the united states and parts of europe .	三年 , 三年 , 三年 , 三年 , 美國人 , 美國人的國家 。
we know the extraordinary cognitive capabilities that they have , and they also resemble the kind that human beings have .	我們知道 , 我們在我們能能能能能能用 , 不不不不不不不不不不不 。
we've got books , buffets and radio waves , wedding brides and rollercoaster rides .	我們在195年 , 我們在美國人 , 我們在美國人 , 我們在美國人 , 我們有大量 。
so , this man's grandfather was not intimidated by the arctic night or the blizzard that was blowing .	所以 , 所以 , 這裡 , 一件事 , 一件事 , 一件事 , 一件事 。
in order to utilize fusion in a short amount of time , the temperature of the area needs to be hotter than the sun .	即使使使我們能用這些人 , 以以來來來來 , 不用 , 一步 。
